"","MoYr","R_calc","Species","Treatment","Site","a.mean","b.mean","c.mean","rdref.mean","q10.mean","LMA_g.m2.mean","Narea.mean","Nmass..g.N.kg.1..mean","a.std.error","b.std.error","c.std.error","rdref.std.error","q10.std.error","LMA_g.m2.std.error","Narea.std.error","Nmass..g.N.kg.1..std.error"
"24",2019-12-01,"R.area","M","W","NM",-1.40269009429325,0.0672403003866623,-6.478791244228e-05,1.29247732771741,1.90241603243553,136.624033333333,NA,NA,0.201584544663935,0.0132367417418932,0.000201883579786896,0.118728781941717,0.0671090920731218,3.88988948743334,NA,NA
"25",2019-12-01,"R.mass","G","C","BM",0.341208505325286,0.0243293134440696,0.000860013021308456,4.48452699791356,1.96504682899061,245.782733333333,NA,NA,0.208652021468407,0.012393230322513,0.000194769960764353,0.334026679526229,0.0579743173329377,13.9559693939348,NA,NA
"26",2019-12-01,"R.mass","G","C","NM",-0.83311025850455,0.07553280017103,0.00010940018565226,3.10307128183769,2.25406151146416,246.42135,NA,NA,0.202260658108666,0.0128013432234468,0.000215477638442515,0.180997848623124,0.0749647501748113,7.85322057713692,NA,NA
"27",2019-12-01,"R.mass","G","W","BM",0.201846620101036,0.0301861397890956,0.000783397062651663,4.25643262379248,2.00304412613791,260.940933333333,NA,NA,0.11494311707726,0.00902231919083422,0.000145155030588832,0.128515871612447,0.0425464128235555,7.26251332141827,NA,NA
"28",2019-12-01,"R.mass","G","W","NM",-0.608729610604454,0.0789437659513919,7.87166185010943e-05,4.37496514898036,2.31139293564007,229.114216666667,NA,NA,0.251212670249284,0.0156930177036891,0.000196910310568413,0.738834627363409,0.129643182515199,14.8515128767053,NA,NA
"29",2019-12-01,"R.mass","M","C","BM",0.506175410951889,0.102955773095081,-0.000719423931478937,14.1686937228551,1.95544629093676,124.487566666667,NA,NA,0.130447607182588,0.00911184889372944,0.000157171159114986,1.21723190522176,0.0340624878603082,7.20208554784268,NA,NA
"30",2019-12-01,"R.mass","M","C","NM",0.532243189533153,0.0780349214434088,-0.000264563349169274,10.2696510430167,1.92022552284084,145.947233333333,NA,NA,0.230711303412145,0.0185227910573915,0.000300507991268033,0.676546130982538,0.0800952773720521,10.4985471265843,NA,NA
"31",2019-12-01,"R.mass","M","W","BM",0.864039835974702,0.0752617553368107,-0.000304453899410298,13.1079076009979,1.82422131671719,118.601001666667,NA,NA,0.100494568163327,0.00690496358557961,0.00010906690092043,1.11016469733148,0.0324190662546228,6.81757877567514,NA,NA
"32",2019-12-01,"R.mass","M","W","NM",0.589955221384137,0.0672403003866624,-6.47879124422808e-05,9.44992234141773,1.90241603243554,136.624033333333,NA,NA,0.183744497553846,0.0132367417418932,0.000201883579786896,0.788504682296389,0.0671090920731222,3.88988948743334,NA,NA
"33",2020-02-01,"R.area","G","C","BM",-2.0009206103898,0.084589347718633,-9.22011788170417e-05,1.0764638679442,2.22970897137241,258.356283333333,3.70921886333333,14.4283333333333,0.211856679743265,0.0107091628153347,0.000175170063203821,0.0874183206041005,0.0642425980671189,8.6417459945475,0.147335816918019,0.679702957997912
"34",2020-02-01,"R.area","G","C","NM",-2.03560387630297,0.0781259652823195,0.000117483303254305,0.99347700962877,2.32835287022643,255.259466666667,3.617587125,14.1883333333333,0.278978927434976,0.0184969412937994,0.000281354973221534,0.032443521310344,0.105345580102944,4.73863233121588,0.200544828837167,0.861655061172651
"35",2020-02-01,"R.area","G","W","BM",-1.7698712071488,0.0787798967900862,8.74636316227219e-06,1.23174309478153,2.21246846757132,272.010683333333,4.327999465,15.8966666666667,0.222925170188609,0.0163052771262804,0.00027469854949905,0.0462475378582107,0.061582044836974,3.86717583251798,0.423500129341319,1.50095229030698
"36",2020-02-01,"R.area","G","W","NM",-1.69685968278144,0.0620788423653281,0.000369444511970739,1.10450943355977,2.24181305415674,244.26185,3.64592864833333,15.095,0.203709620222328,0.0127508959386218,0.000202440379482877,0.0865701846530705,0.0593622619463632,9.29829000245923,0.403623584600441,1.98595526972118
"37",2020-02-01,"R.area","M","C","BM",-1.81631246986672,0.0929275829275908,-0.000497371965270013,1.22140409717617,1.98316305124931,93.4831366666667,1.81577939233333,19.38,0.267000323025871,0.017869351784996,0.000277150400889702,0.0476475695940444,0.076833898742041,4.92674150166799,0.137480894279095,0.83896761955791
"38",2020-02-01,"R.area","M","C","NM",-1.69258167319441,0.100065784824127,-0.000612458012386465,1.62437997974399,2.00380400164761,133.591108333333,2.3515015275,17.2783333333333,0.133451402031536,0.0108062993826338,0.000190487835622422,0.235795607583619,0.0315380541096754,13.5931596967275,0.324706382418786,0.900112647271317
"39",2020-02-01,"R.area","M","W","BM",-1.2077309563506,0.0454791894909222,0.00031257027720311,1.16090429000811,1.84651109928991,105.483563333333,1.69529866166667,16.1083333333333,0.255978262603492,0.0230571657166878,0.000403025849322669,0.109612314493226,0.0541559447135661,9.49995937733093,0.160922335806981,0.866546466023477
"40",2020-02-01,"R.area","M","W","NM",-1.65373674875824,0.0854795025963769,-0.000391233280795743,1.33914527166858,1.93829229063583,123.392006666667,1.894135029,15.2283333333333,0.144611086626615,0.0180316249034094,0.000323700593809526,0.186753506409858,0.0613901660048426,11.9507999099917,0.242295167320315,1.01350683821626
"41",2020-02-01,"R.mass","G","C","BM",-0.644679526456687,0.084589347718633,-9.22011788170415e-05,4.2069421472751,2.22970897137241,258.356283333333,3.70921886333333,14.4283333333333,0.199114232850673,0.0107091628153347,0.000175170063203821,0.427147450454211,0.0642425980671189,8.6417459945475,0.147335816918019,0.679702957997912
"42",2020-02-01,"R.mass","G","C","NM",-0.669278191960678,0.0781259652823196,0.000117483303254303,3.89091439861725,2.32835287022643,255.259466666667,3.617587125,14.1883333333333,0.271536428984497,0.0184969412937994,0.000281354973221533,0.0909813629171144,0.105345580102944,4.73863233121588,0.200544828837167,0.861655061172651
"43",2020-02-01,"R.mass","G","W","BM",-0.467451634055972,0.0787798967900862,8.74636316227318e-06,4.53717191974387,2.21246846757132,272.010683333333,4.327999465,15.8966666666667,0.212179908612687,0.0163052771262804,0.000274698549499051,0.201695993209773,0.0615820448369737,3.86717583251798,0.423500129341319,1.50095229030698
"44",2020-02-01,"R.mass","G","W","NM",-0.28368426226607,0.062078842365328,0.00036944451197074,4.57606119441812,2.24181305415674,244.26185,3.64592864833333,15.095,0.188243599582463,0.0127508959386218,0.000202440379482878,0.467952210913995,0.0593622619463632,9.29829000245923,0.403623584600441,1.98595526972118
"45",2020-02-01,"R.mass","M","C","BM",0.5600041336922,0.0929275829275908,-0.000497371965270011,13.1895807154158,1.98316305124931,93.4831366666667,1.81577939233333,19.38,0.225508999576558,0.017869351784996,0.0002771504008897,0.670898180821078,0.076833898742041,4.92674150166799,0.137480894279095,0.83896761955791
"46",2020-02-01,"R.mass","M","C","NM",0.350044462881551,0.100065784824127,-0.000612458012386465,11.9253841542583,2.00380400164761,133.591108333333,2.3515015275,17.2783333333333,0.105419257782987,0.0108062993826339,0.000190487835622424,0.746777368256119,0.0315380541096754,13.5931596967275,0.324706382418786,0.900112647271317
"47",2020-02-01,"R.mass","M","W","BM",1.06192245200508,0.0454791894909221,0.00031257027720311,11.2444244817065,1.84651109928991,105.483563333333,1.69529866166667,16.1083333333333,0.227137559238097,0.0230571657166879,0.000403025849322669,1.03805693720839,0.0541559447135664,9.49995937733093,0.160922335806981,0.866546466023477
"48",2020-02-01,"R.mass","M","W","NM",0.461202574402598,0.0854795025963769,-0.000391233280795743,10.6794626947734,1.93829229063583,123.392006666667,1.894135029,15.2283333333333,0.202222294409662,0.0180316249034093,0.000323700593809525,0.761262731666571,0.0613901660048426,11.9507999099917,0.242295167320315,1.01350683821626
"49",2020-04-01,"R.area","G","C","BM",-1.70468804009814,0.0691376984234644,0.00016756560007123,1.14541279723073,2.17270783113655,265.763651166667,NA,NA,0.220402077708057,0.0165756905858477,0.000303128972659762,0.0603645733458764,0.0390243856796572,9.03675272376854,NA,NA
"50",2020-04-01,"R.area","G","C","NM",-2.03922531659157,0.0812523891269063,6.73880239597717e-05,1.04103685513021,2.33313242163852,263.5668115,NA,NA,0.132388084325357,0.00993697432759185,0.000164567216262198,0.0513791336062864,0.0460551987512802,6.66407846052951,NA,NA
"51",2020-04-01,"R.area","G","W","BM",-1.63560107375867,0.0652593830138348,0.000230437663107537,1.1617570762565,2.16100289734549,257.9152,NA,NA,0.227256354409461,0.0130067829473726,0.000212362794973849,0.0721378384400399,0.0702264103987573,9.90445062511462,NA,NA
"52",2020-04-01,"R.area","G","W","NM",-2.21964865703624,0.106267865487506,-0.000390100106339715,1.24350742230885,2.38784405335237,232.1666115,NA,NA,0.197721553929191,0.0138578191066284,0.00022764904403701,0.135793052994453,0.080407129485465,16.3823736731396,NA,NA
"53",2020-04-01,"R.area","M","C","BM",-1.29140379145211,0.0719891520693853,-0.000232912465894509,1.45326521245727,1.83049469763961,116.790821666667,NA,NA,0.0770159388907419,0.00645379484523122,9.45261357417072e-05,0.0956923602499636,0.0392391531356182,8.64657606277399,NA,NA
"54",2020-04-01,"R.area","M","C","NM",-1.79675819858813,0.0904723006560246,-0.000481170033535385,1.19188277645355,1.94687467075626,106.213025,NA,NA,0.148660826743881,0.0107512180990483,0.000163532854550932,0.0808496549047778,0.0563033982993465,2.31596760519846,NA,NA
"55",2020-04-01,"R.area","M","W","BM",-1.37454856641085,0.0761241588833803,-0.000325032585208604,1.44530186932478,1.82702578645166,127.554866666667,NA,NA,0.325277400515257,0.0187055109744973,0.000299245587109358,0.187022897649428,0.0731297189450573,4.79207926288556,NA,NA
"56",2020-04-01,"R.area","M","W","NM",-1.31674361565117,0.0647809448990718,-9.7663465747976e-05,1.27590193436224,1.82758685841325,114.124494333333,NA,NA,0.278105371605652,0.0182032109971281,0.000286066912610486,0.0352538169921786,0.0724816106825005,4.25926505660834,NA,NA
"57",2020-04-01,"R.mass","G","C","BM",-0.37668450341613,0.0691376984234647,0.000167565600071225,4.33882961383845,2.17270783113655,265.763651166667,NA,NA,0.213817057482153,0.0165756905858476,0.00030312897265976,0.292410698224581,0.0390243856796568,9.03675272376854,NA,NA
"58",2020-04-01,"R.mass","G","C","NM",-0.704208317407209,0.0812523891269063,6.73880239597713e-05,3.95464303188928,2.33313242163852,263.5668115,NA,NA,0.139458958608221,0.00993697432759184,0.000164567216262198,0.190873807511866,0.0460551987512802,6.66407846052951,NA,NA
"59",2020-04-01,"R.mass","G","W","BM",-0.276768906717668,0.0652593830138347,0.000230437663107541,4.49003430308129,2.16100289734549,257.9152,NA,NA,0.197489431545956,0.0130067829473727,0.000212362794973849,0.157145008365922,0.0702264103987573,9.90445062511462,NA,NA
"60",2020-04-01,"R.mass","G","W","NM",-0.744620742038505,0.106267865487506,-0.000390100106339718,5.78233492597971,2.38784405335237,232.1666115,NA,NA,0.21384239433875,0.0138578191066283,0.000227649044037009,1.27636123713653,0.0804071294854648,16.3823736731396,NA,NA
"61",2020-04-01,"R.mass","M","C","BM",0.869796108825299,0.0719891520693854,-0.000232912465894512,12.5376866201658,1.83049469763961,116.790821666667,NA,NA,0.129724112862003,0.00645379484523114,9.45261357417069e-05,0.562937793569353,0.0392391531356179,8.64657606277399,NA,NA
"62",2020-04-01,"R.mass","M","C","NM",0.446745726056436,0.0904723006560245,-0.000481170033535386,11.2144181111714,1.94687467075626,106.213025,NA,NA,0.139901744673824,0.0107512180990481,0.000163532854550932,0.686595838894636,0.0563033982993465,2.31596760519846,NA,NA
"63",2020-04-01,"R.mass","M","W","BM",0.688069338663897,0.0761241588833804,-0.000325032585208606,11.2060878450549,1.82702578645166,127.554866666667,NA,NA,0.321577718037062,0.0187055109744973,0.00029924558710936,1.14243961935015,0.0731297189450585,4.79207926288556,NA,NA
"64",2020-04-01,"R.mass","M","W","NM",0.8572492860784,0.0647809448990719,-9.76634657479775e-05,11.2603755946792,1.82758685841325,114.124494333333,NA,NA,0.254403174777148,0.0182032109971281,0.000286066912610486,0.524910971338135,0.0724816106825005,4.25926505660834,NA,NA
"65",2020-06-01,"R.area","G","C","BM",-0.211569792699862,-0.0198709496492312,0.00148551369721187,1.24878388727204,1.7465552415193,228.376816666667,3.81067287,16.7816666666667,0.4582214541096,0.0297383100239114,0.000444123756291606,0.0358913343948599,0.122384766612835,8.71260163729972,0.111142164223137,0.669743317332178
"66",2020-06-01,"R.area","G","C","NM",-1.24353389407278,0.0355920664296484,0.000747105783436695,1.12906095990295,2.09127293534786,232.673916666667,3.94227552166667,17.0066666666667,0.360429216007964,0.0219853282152619,0.000323553985316444,0.0653031580959111,0.115925358709975,7.65320219622334,0.0637451173290467,0.518026168365181
"67",2020-06-01,"R.area","G","W","BM",-0.859249581227884,0.02315265722193,0.000793187450709969,1.24980970654388,1.89453907514206,225.189116666667,3.79826322666667,16.995,0.366750390377882,0.0245703348280122,0.000358047541317553,0.0686646692654465,0.120135980590489,5.9832679519594,0.170223264109751,1.03822203790904
"68",2020-06-01,"R.area","G","W","NM",-1.07882591630647,0.0330493587320285,0.000743650458432245,1.24115983713683,2.02029749530568,202.384,3.54529275833333,17.545,0.140340150458735,0.0108426447749467,0.00018743507334818,0.0487930372012604,0.0392500088797692,4.27485707308833,0.191284556048429,0.964571580201974
"69",2020-06-01,"R.area","M","C","BM",-0.865260558552772,0.0436617960040622,0.000287159349476277,1.51617079658571,1.80780555090147,150.53074,1.932250768,12.834,0.477622650596507,0.035006988695386,0.000549002759025998,0.110258623525855,0.140891479936564,7.18968586466752,0.144935195319197,0.724531572811013
"70",2020-06-01,"R.area","M","C","NM",-1.25253084456751,0.053525057272827,0.000107008820436689,1.20069843026418,1.80289074968177,135.11665,1.81700687,13.5416666666667,0.127886390139516,0.0107543120900423,0.000185649662626437,0.135640223445079,0.0282705395278116,7.90472870281876,0.0973521740057686,0.605620434852649
"71",2020-06-01,"R.area","M","W","BM",-0.460812240855607,0.00914245164512125,0.000801343722793271,1.35318833795475,1.66056101994057,147.575316666667,2.12476489666667,14.4116666666667,0.404901577532438,0.0312938488629127,0.00047663299772201,0.157292488462496,0.126450476384243,5.38032077776141,0.174546913266649,1.09042321039942
"72",2020-06-01,"R.area","M","W","NM",-1.2643934244442,0.0608903308531956,-2.19792959041436e-05,1.29211337828327,1.82491559069063,142.349733333333,1.98822922666667,14.055,0.148043679687411,0.0103879061171558,0.000142672630949825,0.0882668951414724,0.0679876065428033,8.67485829700469,0.122678962814787,0.764917206848776
"73",2020-06-01,"R.mass","G","C","BM",1.26876766604564,-0.0198709496492312,0.00148551369721187,5.52830646376647,1.7465552415193,228.376816666667,3.81067287,16.7816666666667,0.452319506989699,0.0297383100239114,0.000444123756291606,0.33126884384478,0.122384766612835,8.71260163729972,0.111142164223137,0.669743317332178
"74",2020-06-01,"R.mass","G","C","NM",0.217294181210247,0.0355920664296486,0.000747105783436691,4.89091961208125,2.09127293534786,232.673916666667,3.94227552166667,17.0066666666667,0.376971234814093,0.021985328215262,0.000323553985316444,0.37081175162792,0.115925358709975,7.65320219622334,0.0637451173290467,0.518026168365181
"75",2020-06-01,"R.mass","G","W","BM",0.633303691868136,0.02315265722193,0.000793187450709968,5.56678097914757,1.89453907514206,225.189116666667,3.79826322666667,16.995,0.34434285670837,0.0245703348280123,0.000358047541317553,0.322409312571809,0.120135980590488,5.9832679519594,0.170223264109751,1.03822203790904
"76",2020-06-01,"R.mass","G","W","NM",0.519867686217721,0.0330493587320284,0.000743650458432246,6.14958324464028,2.02029749530568,202.384,3.54529275833333,17.545,0.148266929146871,0.0108426447749467,0.00018743507334818,0.290716027291168,0.0392500088797692,4.27485707308833,0.191284556048429,0.964571580201974
"77",2020-06-01,"R.mass","M","C","BM",1.03302689240879,0.0436617960040628,0.000287159349476268,10.0509499015077,1.80780555090147,150.53074,1.932250768,12.834,0.518369296091527,0.0350069886953861,0.000549002759026,0.440513655295205,0.140891479936565,7.18968586466752,0.144935195319197,0.724531572811013
"78",2020-06-01,"R.mass","M","C","NM",0.757680963107111,0.0535250572728269,0.00010700882043669,8.80235252415216,1.80289074968177,135.11665,1.81700687,13.5416666666667,0.0986511399078582,0.0107543120900423,0.000185649662626438,0.610272858431617,0.0282705395278116,7.90472870281876,0.0973521740057686,0.605620434852649
"79",2020-06-01,"R.mass","M","W","BM",1.45605406068878,0.00914245164512121,0.000801343722793273,9.11512513886054,1.66056101994057,147.575316666667,2.12476489666667,14.4116666666667,0.413145986098115,0.0312938488629127,0.000476632997722013,0.899703113977397,0.126450476384243,5.38032077776141,0.174546913266649,1.09042321039942
"80",2020-06-01,"R.mass","M","W","NM",0.693947718128583,0.0608903308531955,-2.19792959041427e-05,9.06757090332813,1.82491559069063,142.349733333333,1.98822922666667,14.055,0.159476247904209,0.0103879061171557,0.000142672630949824,0.270649876190314,0.0679876065428033,8.67485829700469,0.122678962814787,0.764917206848776
"81",2020-07-01,"R.area","G","C","BM",-1.21101348970164,0.0318684883583232,0.000724456473724368,1.04131434622053,1.97939914885842,249.84895,NA,NA,0.171365452466935,0.0107688861758727,0.000161292650872471,0.0293746077921288,0.0543226006847126,3.74013969469502,NA,NA
"82",2020-07-01,"R.area","G","C","NM",-1.26341357249564,0.0450636566233078,0.000609738397194621,1.2892228460535,2.14464699085666,168.69925,NA,NA,0.330414515452352,0.0220503589293069,0.000336756576089061,0.0824867802039368,0.120698926984673,6.55987727561779,NA,NA
"83",2020-07-01,"R.area","G","W","BM",-0.909871013556124,0.0138484037700145,0.00100050759702937,1.06731939511908,1.89823809849601,234.550866666667,NA,NA,0.207538292653831,0.0111670335191805,0.000169483868481504,0.0394443435348204,0.0567174329310727,8.37886021225109,NA,NA
"84",2020-07-01,"R.area","G","W","NM",-1.10373962852485,0.0386675484216709,0.000635812380751688,1.31254801856569,2.02916433684382,189.01555,NA,NA,0.224136024757287,0.0120200619367646,0.000173821972046832,0.0905256964444434,0.0708881170910075,19.403651206766,NA,NA
"85",2020-07-01,"R.area","M","C","BM",-1.04886391538009,0.0500054380899611,0.000193107508342815,1.39247737190377,1.81748660499899,165.975983333333,NA,NA,0.136585342018337,0.0074136003671572,0.000121692562239971,0.0833911807188753,0.0336169460923899,7.1034198179664,NA,NA
"86",2020-07-01,"R.area","M","C","NM",-0.661624937114443,0.0224041325134158,0.000604393457791467,1.33530451150269,1.69478737608486,162.1523,NA,NA,0.130133342348605,0.0119733519310874,0.000208570936355494,0.0953214156218063,0.0379320035968716,8.61778818344166,NA,NA
"87",2020-07-01,"R.area","M","W","BM",-1.16758909916295,0.0547520923862531,6.64576475286025e-05,1.30338328011523,1.79513226263661,163.061933333333,NA,NA,0.191784398966572,0.016051584516996,0.000248945722567944,0.110447900347681,0.0731793961016937,5.92029011319922,NA,NA
"88",2020-07-01,"R.area","M","W","NM",-1.20613991672348,0.0571729390439632,6.45389958587102e-05,1.31192196289043,1.83165014984999,155.903983333333,NA,NA,0.127511267284269,0.00993119097938941,0.000202861498265672,0.0726923727784006,0.0402786025176739,5.88973869479321,NA,NA
"89",2020-07-01,"R.mass","G","C","BM",0.17645149454627,0.0318684883583231,0.000724456473724369,4.16876241689802,1.97939914885843,249.84895,NA,NA,0.172182859554735,0.0107688861758727,0.00016129265087247,0.107022994902649,0.0543226006847135,3.74013969469502,NA,NA
"90",2020-07-01,"R.mass","G","C","NM",0.519949892741639,0.0450636566233077,0.00060973839719462,7.74663415536966,2.14464699085666,168.69925,NA,NA,0.331126970010759,0.0220503589293069,0.000336756576089062,0.710196489098142,0.120698926984673,6.55987727561779,NA,NA
"91",2020-07-01,"R.mass","G","W","BM",0.543661225683634,0.0138484037700144,0.00100050759702937,4.55633737433276,1.89823809849601,234.550866666667,NA,NA,0.180948183093601,0.0111670335191805,0.000169483868481504,0.104131568828704,0.0567174329310727,8.37886021225109,NA,NA
"92",2020-07-01,"R.mass","G","W","NM",0.589774672861692,0.038667548421671,0.000635812380751687,7.52714852345979,2.02916433684383,189.01555,NA,NA,0.283702165852298,0.0120200619367646,0.000173821972046832,1.19566961687443,0.0708881170910077,19.403651206766,NA,NA
"93",2020-07-01,"R.mass","M","C","BM",0.75175661737106,0.0500054380899611,0.000193107508342816,8.40146316698995,1.81748660499899,165.975983333333,NA,NA,0.131102875058768,0.00741360036715721,0.000121692562239972,0.40044799726918,0.0336169460923899,7.1034198179664,NA,NA
"94",2020-07-01,"R.mass","M","C","NM",1.16431094086296,0.0224041325134158,0.000604393457791467,8.29780438740941,1.69478737608486,162.1523,NA,NA,0.115918135233522,0.0119733519310874,0.000208570936355494,0.64116577283148,0.0379320035968716,8.61778818344166,NA,NA
"95",2020-07-01,"R.mass","M","W","BM",0.649402765101973,0.0547520923862531,6.64576475286026e-05,7.98683192157112,1.79513226263661,163.061933333333,NA,NA,0.191038522022927,0.016051584516996,0.000248945722567944,0.636812081888333,0.0731793961016937,5.92029011319922,NA,NA
